near_earth,potentially_hazardous,absolute_magnitude_parameter,epoch,eccentricity,semi_major_axis,perihelion_distance,inclination,om,w,ma,ad,n,tp,per,per_y,moid_ld,sigma_i,sigma_w,class,rms
N,N,17.6,2459000.5,0.1666165286219593,2.29249997460395,1.91053158696951,3.713104898689231,116.5154316656876,115.443441398,323.0944800998008,2.67446836223839,0.2839488176239643,2459130.472437318,1267.834122404239,3.47114064997738,351.49795483,5.7499e-06,8.2777e-05,MBA,0.62764
N,N,17.1,2459000.5,0.2250988877085119,2.322756832831584,1.799906853343848,6.597620988224705,242.4178475388674,187.6748641309809,231.2546348255191,2.845606812319319,0.2784187340494557,2459462.9163155328,1293.016438814972,3.54008607478432,316.95833899,6.4104e-06,5.5239e-05,MBA,0.63194
N,N,17.1,2459000.5,0.1645155280606823,2.41012301087611,2.013620351050625,4.999808038534723,232.9451188700201,347.9265814989544,330.4656811156834,2.806625670701595,0.2634178859931359,2459112.61964128,1366.649795410555,3.74168321809871,391.349352,5.9841e-06,8.6325e-05,MBA,0.53631
N,N,17.0,2459000.5,0.1920491191877552,2.616765674095368,2.1142181312646,11.01589115024647,339.3553165009922,67.40933076926326,32.62203056077139,3.119313216926136,0.2328395882278738,2458860.394827984,1546.128829465537,4.23307003275985,447.7712186,9.3364e-06,8.8919e-05,MBA,0.48236
N,N,17.6,2459000.5,0.2076718017058985,2.468448558305834,1.955821398784134,12.46579650374897,352.8999846314204,4.885967722493183,168.9390034654541,2.981075717827534,0.2541370312159173,2458335.744444081,1416.558611224747,3.87832610876043,370.46687897,1.0082e-05,2.7602e-05,MBA,0.59271
N,N,17.5,2459000.5,0.1078785101186521,2.37064974076363,2.114907578716881,6.011413298440706,224.7388332538686,71.66989018915906,40.58907215233755,2.626391902810379,0.2700243847202338,2458850.1836787746,1333.212925836265,3.65013805841551,431.3404612,7.4224e-06,7.9802e-05,MBA,0.63992
N,N,16.7,2459000.5,0.04835958637698921,3.085271200084756,2.93606876098782,14.13428796438756,195.3176101579693,324.051792819522,53.78179453781078,3.234473639181692,0.1818712518362182,2458704.7864444223,1979.422236144243,5.4193627272943,759.3757459,1.9814e-05,0.00027058,MBA,0.5671
N,N,17.2,2459000.5,0.1243059182049509,2.566853319937299,2.247778261105066,15.36675960084998,119.4832379646018,262.810881133572,91.82675714724432,2.885928378769531,0.2396638302134429,2458617.351833397,1502.104008266022,4.11253664138541,509.4429885,1.453e-05,6.3082e-05,MBA,0.58021
N,N,17.5,2459000.5,0.1944923706086165,2.246739440812287,1.809765760828828,4.367953361469872,57.99947237569206,294.3512245739345,162.9349586872226,2.683713120795747,0.292667845163953,2458443.77687042,1230.063383964601,3.36773000400986,315.21057652,4.78e-06,6.4667e-05,MBA,0.60384
N,N,17.744,2459000.5,0.4033858300107028,2.587528407977278,1.543756113449091,30.69045029396628,102.3498140180631,297.3909783678583,357.1184535993714,3.631300702505465,0.2367971025784773,2459012.668841465,1520.28887211866,4.16232408519825,276.59829663,0.0073333,0.014869,MCA,0.47779
N,N,16.1,2459000.5,0.08477899741906707,3.066811725882737,2.80681050248936,2.436750005351396,75.60944982575198,181.7810015293082,161.1501481970524,3.326812949276114,0.1835157746347784,2458122.373045967,1961.684224238757,5.37079869743671,697.2836724,5.9502e-06,0.00018203,MBA,0.59549
N,N,16.9,2459000.5,0.1757616715969567,2.360850623957187,1.945903571899754,5.856772614755103,131.8237462719098,210.6080950022872,262.8644798514214,2.775797676014621,0.2717073020339551,2459358.00058766,1324.95519003391,3.6275296099491,365.83108593,4.9741e-06,4.2482e-05,MBA,0.58888
N,N,16.7,2459000.5,0.07754006137673926,3.101146554371742,2.860683460207494,9.25175893154473,337.2411099536203,105.80166122,336.6942013678051,3.34160964853599,0.180476490788548,2459129.6348171183,1994.719635931903,5.46124472534402,737.3409405,1.2664e-05,0.00037714,MBA,0.68881
N,N,15.9,2459000.5,0.2460845798401477,3.087966651976,2.328065675864099,8.663777628122633,246.7886905131406,304.3171644098543,164.5755145051399,3.847867628087902,0.1816331737068104,2458094.412685957,1982.01679050715,5.42646622999904,521.7446522,1.2073e-05,6.1143e-05,MBA,0.59738
N,N,17.4,2459000.5,0.1172960334513596,2.577091929242249,2.274809268102621,9.876432756614486,98.01733781787004,136.5116083113346,278.6887908036109,2.879374590381877,0.2382369978258493,2459341.8038694174,1511.100304677106,4.13716715859577,495.5651863,2.1827e-05,0.00083851,MBA,0.63831
N,N,16.0,2459000.5,0.2488167877980654,2.685776347404901,2.017510103899593,13.95611164066221,91.4135563190941,148.5873113186342,287.6089276969917,3.354042590910209,0.223923310748767,2459323.7851106967,1607.693271398196,4.40162428856453,395.7742149,5.746e-06,3.4629e-05,MBA,0.59727
N,N,16.899,2459000.5,0.03729369028116373,3.21431851795231,3.094444718678788,15.22827282858175,222.4286309383133,301.9372184222674,354.0555457632635,3.334192317225833,0.1710293749117781,2459035.256919621,2104.901571356958,5.76290642397524,825.0326166,1.7238e-05,0.0014605,OMB,0.66789
N,N,16.7,2459000.5,0.1509840868539251,2.31884646337361,1.968737547546692,5.805576731666316,187.9978931184815,156.3484314551595,29.0587436459849,2.668955379200528,0.2791232949105572,2458896.392803733,1289.752616725735,3.53115021690824,374.82830716,6.0409e-06,5.0401e-05,MBA,0.58204
Y,N,21.1,2459000.5,0.5643223168454834,2.4655190724833,1.074171637272797,15.42274806126851,84.74337162272582,322.7920199214343,148.6545567711331,3.856866507693804,0.25459010737064,2458416.6023839205,1414.037661235207,3.87142412384725,53.83505361,0.0033881,0.0048877,AMO,0.443
N,N,17.247,2459000.5,0.2856814769062561,3.099576172290925,2.214084673607414,6.849450729517636,320.2753477568884,91.95680859590276,11.34281133464128,3.985067670974437,0.1806136641920648,2458937.6984872497,1993.204675905227,5.45709699084251,481.7301928,1.1028e-05,9.2298e-05,MBA,0.56784
N,N,16.3,2459000.5,0.1323008760854017,3.067291016320604,2.661485727652506,12.77416547482384,163.9011393284298,271.4824702928397,333.872714817311,3.473096304988702,0.1834727624526604,2459142.904163067,1962.144108953976,5.37205779316626,667.3798496,8.3827e-06,4.5106e-05,MBA,0.5393
N,N,16.5,2459000.5,0.1277850177265579,2.412441634369621,2.104167737357412,6.425169494014312,355.0553178549262,270.929302554599,65.54918568578339,2.720715531381829,0.2630382166283686,2458751.299763905,1368.622417740244,3.74708396369677,428.2971518,6.8068e-06,5.4738e-05,MBA,0.55696
N,N,15.6,2459000.5,0.1279523852898498,2.37062152922556,2.067294849941678,8.834671863850014,126.9612161094678,25.21266796885981,39.73133697531983,2.673948208509442,0.270029204864938,2458853.362815357,1333.18912737629,3.65007290178313,421.1792325,3.9009e-06,3.3483e-05,MBA,0.55635
N,N,13.5,2459000.5,0.218444792939266,2.659058172848986,2.078200760867526,16.27238976914542,158.2228458641262,218.1143701674742,323.7533617490029,3.239915584830446,0.2273067413464571,2459159.9613430128,1583.762970985951,4.33610669674456,427.7250719,3.3367e-06,2.1878e-05,MBA,0.4597
N,N,19.0,2459000.5,0.187212432176598,2.186082168184177,1.776820408540526,5.285176780548226,172.442108228567,142.2842901173317,283.2346884370993,2.595343927827827,0.3049329472206543,2459252.244891008,1180.587415303136,3.23227218426594,298.45719719,9.6869e-06,0.00010982,MBA,0.43702
N,N,14.9,2459000.5,0.03509171904145728,3.123949275281028,3.014324525013103,12.07331794152068,172.1279093470818,97.65331116275014,85.49691792167023,3.233574025548954,0.178504066287465,2458521.5365808476,2016.760780229241,5.52159008960778,789.9722913,5.3111e-06,7.8804e-05,MBA,0.5582
N,N,15.5,2459000.5,0.2288394988300034,2.650502481058357,2.043962821645282,16.68436032934387,300.1686092766265,35.13839665848577,194.520082339729,3.257042140471431,0.2284082315322493,2459724.991917608,1576.125333071331,4.31519598376819,409.640342,1.1667e-05,2.6136e-05,MBA,0.57525
N,N,16.2,2459000.5,0.2029717240087383,2.657050879348761,2.117744681588409,6.58971214736656,130.0936906096583,223.2516718343198,75.87283119234205,3.196357077109113,0.2275643714378246,2458667.087389261,1581.969961841587,4.33119770524733,434.9792007,3.6182e-06,5.0195e-05,MBA,0.49792
N,N,15.5,2459000.5,0.1046619005862627,3.113259546918258,2.787419885719466,11.80237894148096,169.8498173650994,356.3826042698219,312.2001123332536,3.43909920811705,0.1794242258434102,2459266.9070999445,2006.418020240949,5.49327315603272,698.3461065,5.3011e-06,3.7632e-05,MBA,0.57506
N,N,16.8,2459000.5,0.06335221718137699,2.690122990673227,2.519697734723481,1.224011323661969,334.4444399175093,87.6721552076148,75.86819316236473,2.860548246622973,0.223380814281084,2458660.863879474,1611.597670814315,4.41231395157923,596.5431262,7.4566e-06,0.00027452,MBA,0.60232
N,N,18.2,2459000.5,0.1434608415724946,2.552467254065103,2.186288153710689,7.714497458588812,121.6256644516668,297.3924040529312,163.2162807445586,2.918646354419517,0.2416928512648569,2458325.195455863,1489.493785670546,4.07801173352648,471.5533973,3.3064e-05,0.0011029,MBA,0.55326
N,N,17.7,2459000.5,0.2323915282812253,2.431681876441198,1.866579608881271,2.500748813348529,7.357811921917435,303.9070947218312,320.8058033283209,2.996784144001126,0.2599225367758398,2459151.291836513,1385.028033603982,3.79200009200269,332.26322758,8.8154e-06,0.00016917,MBA,0.63636
N,N,17.807,2459000.5,0.232237108694331,2.775170915506295,2.130673245956514,8.514769735778543,121.6585767768738,270.7538152394079,32.33601646851371,3.419668585056077,0.2131912965834063,2458848.823937296,1688.624281428665,4.62320131807985,450.2930402,1.2135e-05,0.00064229,MBA,0.52151
N,N,19.2,2459000.5,0.07006592855060399,1.883729605482225,1.75174434153585,23.17629422914068,133.1484071768215,82.77022992456835,38.25095455448878,2.0157148694286,0.38122048436668,2458900.1618594145,944.33540369182,2.58544942831436,329.44602595,3.1054e-05,0.00029865,IMB,0.50839
N,N,17.1,2459000.5,0.02923268476771267,2.585449553303405,2.509869921528863,6.867554680602646,243.3382798332104,26.00271547122586,133.0502788158881,2.661029185077947,0.23708275833754,2458439.302383822,1518.457109763587,4.15730899319257,582.1827532,9.8256e-06,0.00016944,MBA,0.53974
N,N,17.3,2459000.5,0.04375064738355981,2.856204441889108,2.731243648496661,2.410806999345816,33.70830907180402,35.35860139599157,352.8848714589102,2.981165235281556,0.2041832623806119,2459035.346776656,1763.121990523076,4.82716492956352,679.3156935,1.8275e-05,0.00036534,MBA,0.56086
N,N,15.2,2459000.5,0.0999781928457604,2.588940123470631,2.330102568540157,26.5240698436857,238.7565134646878,93.03637469871724,160.2013345957189,2.847777678401104,0.2366034453979007,2458323.41208048,1521.533210958027,4.16573089926907,573.0956337,6.878e-06,3.8097e-05,MBA,0.54112
N,N,6.7,2459000.5,0.3672601973348864,53.78635079870784,34.03276499045098,30.50342337415788,95.77069891316984,241.8567151640928,32.86800544789262,73.5399366069647,0.00249859550213869,2445845.907582076,144080.944551391,394.472127450763,12893.902606,0.0015332,0.27218,TNO,0.094593
N,N,17.2,2459000.5,0.1167702729838171,2.864656178328734,2.53014949438051,2.79249869262611,50.03691763178769,311.1124056998473,161.3512282864198,3.199162862276959,0.2032803112784589,2458206.762390727,1770.953604586241,4.84860672029087,594.768511,8.2351e-06,0.00015376,MBA,0.55308
N,N,19.0,2459000.5,0.06789855857173481,1.888154382366368,1.759951421442787,19.29057374637467,265.9754050502694,54.13780403749152,304.6013836833134,2.016357343289948,0.3798812186435897,2459146.331416764,947.6646444523424,2.59456439275111,302.55165476,1.9093e-05,0.00062072,IMB,0.55784
N,N,15.6,2459000.5,0.04035772938182358,2.777047972557176,2.664972622000371,5.131057304644097,292.2254553048421,355.8097558793758,60.53858509243431,2.88912332311398,0.2129751833211271,2458716.2481724,1690.337786713801,4.62789263987351,641.6051205,6.1062e-06,0.00012112,MBA,0.58681
N,N,15.2,2459000.5,0.1541447140712545,3.195440390580418,2.702880145242661,3.180144439131286,219.2127663122573,82.18468393206633,25.50659780409519,3.688000635918175,0.1725472306310324,2458852.676139189,2086.385267867953,5.7122115478931,657.6311411,6.1714e-06,0.00011827,MBA,0.54754
N,N,15.7,2459000.5,0.111043968353275,3.029888649214858,2.693437789937497,11.04700422238154,191.9437990588701,85.35340052045358,310.1519703799482,3.366339508492221,0.1868805362779457,2459267.2374067563,1926.364335045439,5.27409811100736,664.2197892,6.3746e-06,3.9616e-05,MBA,0.54486
N,N,16.4,2459000.5,0.1508208234810094,2.474345661281036,2.101162811069967,15.53550562654117,117.1507535664673,132.1477343879329,188.6554647145614,2.847528511492105,0.2532290463500432,2459677.138552153,1421.637861805021,3.89223233895967,434.0607595,5.691e-06,3.6563e-05,MBA,0.53143
N,N,16.5,2459000.5,0.1222206044174154,2.592170711529095,2.275354040412887,14.09978249470003,86.84431306822871,243.1952164224819,232.3473901890477,2.908987382645302,0.2361612696240077,2459541.0315190516,1524.382048644792,4.17353059177219,505.9287834,6.4592e-06,3.7296e-05,MBA,0.52394
Y,N,23.0,2459000.5,0.4898794667234379,2.093264984325969,1.067817450093518,8.57943091901255,86.13608234692904,205.9777592384218,220.2249798363188,3.11871251855842,0.3254376242356818,2459429.998649678,1106.202765723511,3.02861811286382,27.190568477,0.00061615,0.00037002,AMO,0.25318
N,N,18.031,2459000.5,0.1633395747823816,2.756847982127582,2.306545604987196,3.510032111479991,293.5178238262212,96.33968565327966,91.29366608299377,3.207150359267967,0.2153202351782274,2458576.509816228,1671.928324349156,4.57749027884779,511.7896836,1.1531e-05,0.00016662,MBA,0.51851
N,N,16.5,2459000.5,0.2315926406356687,2.319383024071818,1.782230984881483,2.84470932420505,349.7205432154755,293.1940534244011,141.8888291565873,2.856535063262153,0.2790264429073835,2458491.9860839774,1290.20029875625,3.53237590350787,298.97012325,5.0797e-06,9.1376e-05,MBA,0.5868
N,N,16.6,2459000.5,0.1042041508416747,2.343282459166986,2.099102700327299,6.725117427460851,92.54652015801258,328.4617615870459,208.8131404100309,2.587462218006673,0.2747686066960548,2459550.733381491,1310.193345334487,3.58711388181927,434.1619437,5.1421e-06,5.964e-05,MBA,0.56956
N,N,18.8,2459000.5,0.2617780741967838,2.326137563193456,1.717205751583873,5.650056274509272,62.65649502481127,287.9105160683217,9.599165096315586,2.935069374803039,0.2778119879560169,2458965.947261052,1295.840408647143,3.54781768281216,281.04650973,8.7224e-06,0.00015184,MBA,0.63978
N,N,16.9,2459000.5,0.04630434347461554,2.682851726028617,2.558624038215123,3.435312251543211,358.6772453730158,127.8613727005335,5.577991004655316,2.807079413842111,0.2242895643173299,2458975.630403317,1605.067989211767,4.39443665766398,613.0478259,7.2682e-06,0.00012426,MBA,0.50542
N,N,15.5,2459000.5,0.1003219363740009,3.090863661394572,2.780782233815434,8.732920902624018,261.5373929108947,93.9048098364668,19.44891932474509,3.40094508897371,0.1813778714245511,2458893.271267123,1984.806620413734,5.43410436800475,698.2565974,7.6245e-06,6.7439e-05,MBA,0.53783
N,N,17.7,2459000.5,0.1742210890485251,2.163486570183082,1.786561583783927,0.2212240454130262,293.1654974125189,343.6034131905922,123.8802882161892,2.540411556582237,0.3097225087582772,2458600.528139017,1162.330763247697,3.18228819506556,299.71732965,5.6979e-06,0.0013932,MBA,0.56261
N,N,17.4,2459000.5,0.1217604421693307,2.355559210790612,2.068745279728708,5.897240300947887,275.534612430801,98.43725359501194,7.689500254634807,2.642373141852517,0.2726233410091209,2458972.2944170656,1320.503221284915,3.61534078380538,420.0778814,7.7447e-06,9.9074e-05,MBA,0.59405
N,N,15.6,2459000.5,0.07670703476044315,2.987511063380375,2.758347948394448,2.705126562216576,153.0420237738166,235.9461098331166,198.3944346902784,3.216674178366302,0.1908709304244938,2459847.1745824013,1886.091293207226,5.16383653171041,686.5503638,5.4476e-06,0.00013307,MBA,0.6101
N,N,14.7,2459000.5,0.160492376971085,2.380133988827914,1.998140627451252,4.952255387264456,196.4104568384078,253.7239642164118,41.85779782948511,2.762127350204576,0.2684120225509681,2458844.553938301,1341.221591263262,3.67206458935869,397.4359708,4.7892e-06,4.1567e-05,MBA,0.50968
N,N,17.2,2459000.5,0.1135874999158144,2.461693469191661,2.182075862467093,7.266791949224165,16.77799596753835,349.6329392432706,0.00091319844941545,2.74131107591623,0.2551838078437849,2459000.496421409,1410.747817590292,3.86241702283447,459.7148459,2.2828e-05,7.7036e-05,MBA,0.63807
N,N,18.193,2459000.5,0.2292642496727841,2.332650540866161,1.797857164865667,12.70340085320218,79.73806670604064,160.2444522512639,288.9284383216064,2.867443916866655,0.2766492850587767,2459257.40130254,1301.286572721541,3.56272846741011,307.24893666,1.2429e-05,7.3211e-05,MBA,0.62849
N,N,15.7,2459000.5,0.1671344475916478,2.757408519986727,2.296550570214242,10.87269085747675,271.7020484472117,287.8463141453677,175.6636187958474,3.218266469759212,0.215254581680359,2458184.4262262173,1672.438269093755,4.57888643146819,514.0896783,6.8783e-06,4.3536e-05,MBA,0.58398
N,N,17.5,2459000.5,0.2050855071544932,2.448619162753739,1.946442859932178,3.704370225811218,204.6800052772732,223.0411847190277,232.4978937955631,2.9507954655753,0.257230349611025,2459496.1728721834,1399.523814139272,3.83168737615133,374.47571914,1.0314e-05,9.293e-05,MBA,0.61174
N,N,18.284,2457042.5,0.0996001026827122,3.05340849224965,2.749288692889319,5.120945956382271,319.7915259326501,122.3375989160031,38.63951429614676,3.357528291609981,0.1847254402179482,2456833.327325946,1948.838230268956,5.33562828273499,688.4767553,1.7534,25.334,MBA,0.70184
N,N,17.336,2459000.5,0.2231081498809897,3.138434198028466,2.438223950583107,14.07827439299021,128.4679219071757,79.00931850947511,283.5839708168247,3.838644445473824,0.1772697093871274,2459431.5721185664,2030.803803112354,5.56003779086202,576.9990088,0.0039106,0.11179,MBA,0.42184
N,N,18.0,2459000.5,0.1942270102535948,2.301363057596314,1.85437619141131,4.144998142914417,223.1747317952698,177.5559534330965,163.693848447499,2.748349923781317,0.2823100688128348,2458420.662911171,1275.193624916977,3.49128986972478,335.69882034,6.5191e-06,6.7648e-05,MBA,0.58255
N,N,17.1,2459000.5,0.1506307545927155,2.367607373075025,2.010972887889457,3.099742751761585,92.72457524805036,97.83947908999824,186.7458602298039,2.724241858260593,0.2705450225548162,2459640.889307976,1330.647285987525,3.64311371933614,394.579463,5.587e-06,0.00013546,MBA,0.56378
N,N,15.4,2459000.5,0.2860776838271332,2.591166365546774,1.849891493280382,3.745211236937597,186.6792334754781,159.2123494834102,276.8076568458297,3.332441237813166,0.2362985884436539,2459352.5644947654,1523.49619340127,4.17110525229643,328.27034338,6.0502e-06,7.8407e-05,MBA,0.54362
N,N,16.6,2459000.5,0.04377367866313981,2.608369337933975,2.494191416700466,12.64741724641607,170.2451864588865,67.04375581301929,342.1693421975276,2.722547259167483,0.2339647578124839,2459076.710870257,1538.693277423131,4.21271260074779,589.5419579,6.0963e-06,6.9199e-05,MBA,0.56129
N,N,18.7,2459000.5,0.2689225692500787,2.340537738876773,1.711114316711261,21.71711599001349,12.82821436142099,66.35124016021531,262.8736289343757,2.969961161042284,0.2752520750975475,2459353.363356366,1307.892047216786,3.58081327095629,320.38692669,0.00022862,0.0034136,MBA,0.7641
N,N,17.1,2459000.5,0.01300331783327918,2.731774365615702,2.696252235290796,2.928691325908221,68.20672300518582,127.5629785089278,42.52003923247342,2.767296495940607,0.2182915053630262,2458805.714411977,1649.170907504201,4.51518386722574,658.5067736,6.7244e-06,0.00026935,MBA,0.59404
N,N,16.8,2459000.5,0.09249461668485834,2.697230895585308,2.447751557787588,7.888225493166889,20.36997669086385,3.102697372990417,20.42670366189351,2.946710233383029,0.2224983964558163,2458908.6939286427,1617.989188841137,4.42981297423994,564.6817783,9.109e-06,7.0202e-05,MBA,0.61371
N,N,17.1,2459000.5,0.0527169929682686,2.727531817772669,2.583744542114418,4.985186649512356,281.5085554056303,67.92989528683076,13.98000031595281,2.87131909343092,0.2188010166656411,2458936.606328348,1645.33056329501,4.50466957780975,615.5307305,1.0276e-05,0.00026054,MBA,0.67022
N,N,18.1,2459000.5,0.1694036140408451,2.432711729905276,2.020601570939766,15.21602222320614,6.986211300900378,337.6495371060861,11.78058227677615,2.844821888870786,0.259757502553068,2458955.1477689343,1385.907996734195,3.79440929975139,397.8017906,0.00035057,0.0038032,MBA,0.76333
N,N,17.6,2459000.5,0.1307945770778272,2.43269527541267,2.114511925705842,6.12123885736539,15.74929230888601,326.9418318202967,327.0665778917013,2.750878625119498,0.2597601380157845,2459127.2839721674,1385.893935651221,3.7943708026043,432.0215087,1.2683e-05,7.8697e-05,MBA,0.65062
N,N,18.789,2459000.5,0.114783678205577,2.220658922994502,1.965763523773158,7.036033181416291,10.93981439894921,103.6069060657939,337.3313022736511,2.475554322215846,0.2978388079935159,2459076.6106246663,1208.707496599427,3.30926077097721,387.53392932,2.2492e-05,0.00013158,MBA,0.66941
N,N,17.4,2459000.5,0.1218409253180272,2.691859889276048,2.363881189540172,4.521594143033046,148.9996269019225,221.7268589985486,283.7851518335796,3.019838589011924,0.2231646474410354,2459342.018466479,1613.158733374735,4.41658790793904,531.411635,9.9321e-06,0.00010862,MBA,0.70352
N,N,17.2,2459000.5,0.08310903295949079,2.807854745105004,2.57449665254861,4.400852608228569,9.770738279921634,354.04074999,84.39580173062924,3.041212837661399,0.2094797842710772,2458597.617201432,1718.542919321237,4.70511408438395,611.8375072,8.2061e-06,9.7064e-05,MBA,0.68723
N,N,17.0,2459000.5,0.1863709384211313,2.215173223313673,1.802329310919341,6.42862730740058,268.0490926082155,13.46163413452001,159.0600962894364,2.628017135708005,0.2989458537182348,2458468.4300806117,1204.231453697667,3.29700603339539,306.1133386,5.5888e-06,4.8637e-05,MBA,0.50852
N,N,17.4,2459000.5,0.1633558254730962,3.004128374083951,2.513386503708317,6.465970499444372,26.72503561022319,108.703117423296,32.06778726680278,3.494870244459585,0.1892894210985199,2458831.088592428,1901.849548225043,5.20698028261477,597.8935461,1.6375e-05,0.00033235,MBA,0.5378
N,N,16.8,2459000.5,0.2575179453592513,3.174080572611284,2.35669786514771,14.55590033763927,129.1588381095258,121.5681626059011,170.6398958117211,3.991463280074858,0.1742918796217185,2458021.453264248,2065.50070365493,5.65503272732356,536.8327731,1.187e-05,6.2796e-05,MBA,0.68452
N,N,18.4,2459000.5,0.2467224668265011,2.455740971689509,1.849854501267364,7.062610061396897,174.7862599247582,213.480691612901,55.30203243833919,3.061627442111653,0.2561121841017768,2458784.571059984,1405.634024256101,3.84841621972923,334.1880624,1.5314e-05,0.00043992,MBA,0.38051
N,N,18.7,2459000.5,0.08572236563898253,2.185065320504145,1.997756352154828,3.483312177940689,187.0357347835968,96.25321822124008,47.52783512370751,2.372374288853462,0.3051458285665983,2458844.7455027257,1179.763792580995,3.23001722814783,383.35541103,1.2142e-05,0.00018104,MBA,0.6904
N,N,15.4,2459000.5,0.1413926752178763,2.653192866097749,2.278050828891204,3.891183978619891,128.6292263207336,131.4832752363326,148.7301863862315,3.028334903304295,0.2280609045679383,2458348.3488271893,1578.525704271938,4.32176784194918,492.2689164,3.9035e-06,0.00010221,MBA,0.56547
N,N,17.5,2459000.5,0.1012760321259174,2.247513797388801,2.01989451784101,3.990273076979951,280.7274492917047,166.6875865287944,334.0272129061788,2.475133076936592,0.2925166048807257,2459089.2908127625,1230.699365414797,3.36947122632388,403.3902718,9.3148e-06,0.00016353,MBA,0.57953
N,N,15.8,2459000.5,0.08572214636681004,3.074241970108846,2.810711349980185,14.28285682506989,337.2040205441288,21.20029186283251,76.4140599029754,3.337772590237507,0.1828508581484119,2458582.596246762,1968.817667280533,5.39032900008359,704.2381403,5.5628e-06,4.1113e-05,MBA,0.50778
N,N,17.6,2459000.5,0.2296563762011525,2.800231407682151,2.157140410069216,7.052281432482114,242.5067002974962,145.0868931382277,268.4039342670358,3.443322405295086,0.2103357964495483,2459435.9754030416,1711.548895037229,4.68596548949276,454.0757726,8.1953e-06,9.9804e-05,MBA,0.56781
N,N,16.993,2459000.5,0.07421278261185155,3.073205926459338,2.845134763117557,10.46183703770892,45.5651975260426,96.71651403031552,359.7642494902367,3.301277089801118,0.1829433303615784,2459001.788653209,1967.822490650399,5.38760435496345,732.2856222,1.2816e-05,0.0001672,MBA,0.55292
N,N,18.4,2459000.5,0.0899474395120812,1.907581492763835,1.735999421829095,21.25167172252034,183.7816702288622,168.8903029076779,350.0454720917111,2.079163563698576,0.3740928636280246,2459027.1097776145,962.3279003738556,2.63471019951774,285.97885031,2.1573e-05,6.6363e-05,IMB,0.73205
N,N,16.2,2459000.5,0.1493200268508614,2.341736196871437,1.992068085076959,8.481485100938018,48.6159679288882,283.0822950502073,172.1937246812488,2.691404308665914,0.2750407986264456,2458374.4338834775,1308.896722951071,3.58356392320622,390.2557843,3.924e-06,3.4021e-05,MBA,0.56785
N,N,17.9,2459000.5,0.09933000188184211,2.58488910026538,2.328132061071666,4.970449750205238,26.55603496050798,228.4065307157768,9.987665793769985,2.841646139459093,0.2371598685823981,2458958.386358036,1517.963398073493,4.15595728425323,512.6302908,8.5661e-06,0.00011795,MBA,0.60177
N,N,15.6,2459000.5,0.01880380842496411,3.023828118366436,2.966968633718654,9.074995891953932,335.2409402361207,64.2894176478698,188.2357633132445,3.080687603014219,0.1874426528357456,2459916.8561979528,1920.587414623634,5.25828176488332,770.4359573,6.4013e-06,0.00017086,MBA,0.57733
N,N,18.19,2459000.5,0.2619226946410417,3.059023582804285,2.257795883025693,8.702485437876575,4.067542605907435,63.97216793476098,359.4504381644514,3.860251282582877,0.1842170554779017,2459003.4832299408,1954.216448993155,5.35035304310241,501.017458,5.3673e-05,0.0030879,MBA,0.28796
N,N,19.2,2459000.5,0.2273273913784255,2.292680882105865,1.771491717913551,4.458518722450235,163.0191373818467,178.372333790186,199.895543354903,2.813870046298179,0.2839152101614113,2459564.4164472874,1267.984197800931,3.47155153402035,297.02660827,3.7246e-05,0.0013206,MBA,0.56831
N,N,17.2,2459000.5,0.1148802538338367,2.560990816734945,2.26678354164231,4.506047762216745,67.5510375758955,53.19508594286283,317.5529874571967,2.855198091827581,0.2404872422337176,2459177.00421764,1496.960905935018,4.09845559462017,500.5543457,8.7597e-06,0.00016379,MBA,0.66645
N,N,17.8,2459000.5,0.2519648766569093,2.597076418629209,1.942704379140732,14.82126803469251,27.03008095567602,336.7215980413595,58.87312695513234,3.251448458117685,0.2354924459791352,2458750.4999343487,1528.71145612839,4.18538386345897,369.90958753,2.2073e-05,0.00039372,MBA,0.48116
N,N,16.6,2459000.5,0.1591454740827025,3.170084733207107,2.665580095458524,2.503051558265041,113.707034169986,195.398281052776,322.9513568589314,3.67458937095569,0.1746215214940131,2459212.665389604,2061.601553576788,5.64435743621297,642.5469119,6.6851e-06,0.00022812,MBA,0.61146
N,N,17.0,2459000.5,0.02910423625027185,1.885187157452499,1.830320225046024,23.29370294241807,71.56322549171486,172.8206220376983,22.49850876600755,1.940054089858975,0.3807784529874526,2458941.4144383315,945.4316471312064,2.58845077927777,317.76664508,8.5215e-06,9.9597e-05,IMB,0.60157
N,N,18.3,2459000.5,0.1998530317386915,2.677324985924744,2.142253470537934,13.28700361712981,226.2709228751105,180.6705886164667,263.7010582269578,3.212396501311553,0.2249844162484033,2459428.524942255,1600.110825465028,4.38086468299802,448.3471902,0.00068845,0.019571,MBA,0.55387
N,N,13.5,2459000.5,0.1388439591901109,2.583321468809497,2.224642888219174,12.48719903295545,326.520580691702,313.304205152563,126.8945512207546,2.94200004939982,0.2373757741541714,2458465.92754132,1516.582731674153,4.15217722566503,477.8929766,4.5905e-06,2.6203e-05,MBA,0.45882
N,N,16.9,2459000.5,0.1116819527367048,2.483196112703472,2.205867921808554,6.040397942306392,33.92121401190411,285.9731227008842,285.3063627872778,2.76052430359839,0.2518764387997339,2459297.048726704,1429.272232510143,3.91313410680395,468.0236254,6.2556e-06,4.8122e-05,MBA,0.62772
